"Študenti terciarnega izobraževanja po: ŠTUDIJSKO LETO, STATISTIÈNA"
"REGIJA, VRSTA IZOBRAŽEVANJA , SPOL"

"2007/08"
" ";"SLOVENIJA"
" ";" ";"Višje strokovno"
" ";" ";"Magistrsko (2. bolonjska stopnja) - enovito magistrsko"
" ";" ";" ";"Moški";37
" ";" ";" ";"Ženske";56
" ";" ";"Magistrsko (2. bolonjska stopnja) - po konèani 1. bolonjski stopnji"
" ";" ";" ";"Moški";135
" ";" ";" ";"Ženske";236
" ";" ";"Specialistièno"
" ";" ";" ";"Moški";11
" ";" ";" ";"Ženske";2
" ";" ";"Magistrsko (prejšnje)"
" ";" ";" ";"Moški";80
" ";" ";" ";"Ženske";117
" ";" ";"Doktorsko (prejšnje)"
" ";" ";" ";"Moški";42
" ";" ";" ";"Ženske";23
" ";" ";"Doktorsko (3. bolonjska stopnja)"
" ";" ";" ";"Moški";43
" ";" ";" ";"Ženske";51
" ";"Obalno-kraška"
" ";" ";"Višje strokovno"
" ";" ";" ";"Moški";254
" ";" ";" ";"Ženske";250
" ";" ";"Visokošolsko strokovno (prejšnje)"
" ";" ";" ";"Moški";284
" ";" ";" ";"Ženske";258
" ";" ";"Visokošolsko strokovno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";524
" ";" ";" ";"Ženske";626
" ";" ";"Visokošolsko univerzitetno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";481
" ";" ";" ";"Ženske";765
" ";" ";"Visokošolsko univerzitetno (prejšnje)"
" ";" ";" ";"Moški";402
" ";" ";" ";"Ženske";756
" ";" ";"Magistrsko (2. bolonjska stopnja) - enovito magistrsko"
" ";" ";" ";"Moški";22
" ";" ";" ";"Ženske";66
" ";" ";"Magistrsko (2. bolonjska stopnja) - po konèani 1. bolonjski stopnji"
" ";" ";" ";"Moški";154
" ";" ";" ";"Ženske";232
" ";" ";"Specialistièno"
" ";" ";" ";"Moški";1
" ";" ";" ";"Ženske";6
" ";" ";"Magistrsko (prejšnje)"
" ";" ";" ";"Moški";85
" ";" ";" ";"Ženske";135
" ";" ";"Doktorsko (prejšnje)"
" ";" ";" ";"Moški";35
" ";" ";" ";"Ženske";39
" ";" ";"Doktorsko (3. bolonjska stopnja)"
" ";" ";" ";"Moški";50
" ";" ";" ";"Ženske";70
" ";"stalno bivališèe neznano ali v tujini"
" ";" ";"Višje strokovno"
" ";" ";" ";"Moški";55
" ";" ";" ";"Ženske";54
" ";" ";"Visokošolsko strokovno (prejšnje)"
" ";" ";" ";"Moški";32
" ";" ";" ";"Ženske";51
" ";" ";"Visokošolsko strokovno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";86
" ";" ";" ";"Ženske";119
" ";" ";"Visokošolsko univerzitetno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";209
" ";" ";" ";"Ženske";325
" ";" ";"Visokošolsko univerzitetno (prejšnje)"
" ";" ";" ";"Moški";120
" ";" ";" ";"Ženske";240
" ";" ";"Magistrsko (2. bolonjska stopnja) - enovito magistrsko"
" ";" ";" ";"Moški";22
" ";" ";" ";"Ženske";47
" ";" ";"Magistrsko (2. bolonjska stopnja) - po konèani 1. bolonjski stopnji"
" ";" ";" ";"Moški";137
" ";" ";" ";"Ženske";196
" ";" ";"Specialistièno"
" ";" ";" ";"Moški";1
" ";" ";" ";"Ženske";7
" ";" ";"Magistrsko (prejšnje)"
" ";" ";" ";"Moški";49
" ";" ";" ";"Ženske";66
" ";" ";"Doktorsko (prejšnje)"
" ";" ";" ";"Moški";43
" ";" ";" ";"Ženske";47
" ";" ";"Doktorsko (3. bolonjska stopnja)"
" ";" ";" ";"Moški";91
" ";" ";" ";"Ženske";86
"2010/11"
" ";"SLOVENIJA"
" ";" ";"Višje strokovno"
" ";" ";" ";"Moški";8490
" ";" ";" ";"Ženske";7105
" ";" ";"Visokošolsko strokovno (prejšnje)"
" ";" ";" ";"Moški";2539
" ";" ";" ";"Ženske";3140
" ";" ";"Visokošolsko strokovno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";10337
" ";" ";" ";"Ženske";14180
" ";" ";"Visokošolsko univerzitetno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";9742
" ";" ";" ";"Ženske";17884
" ";" ";"Visokošolsko univerzitetno (prejšnje)"
" ";" ";" ";"Moški";5358
" ";" ";" ";"Ženske";12585
" ";" ";"Magistrsko (2. bolonjska stopnja) - enovito magistrsko"
" ";" ";" ";"Moški";623
" ";" ";" ";"Ženske";1851
" ";" ";"Magistrsko (2. bolonjska stopnja) - po konèani 1. bolonjski stopnji"
" ";" ";" ";"Moški";3201
" ";" ";" ";"Ženske";6035
" ";" ";"Specialistièno"
" ";" ";" ";"Moški";-
" ";" ";" ";"Ženske";-
" ";" ";"Magistrsko (prejšnje)"
" ";" ";" ";"Moški";26
" ";" ";" ";"Ženske";53
" ";" ";"Doktorsko (prejšnje)"
" ";" ";" ";"Moški";563
" ";" ";" ";"Ženske";494
" ";" ";"Doktorsko (3. bolonjska stopnja)"
" ";" ";" ";"Moški";1303
" ";" ";" ";"Ženske";1625
" ";"Pomurska"
" ";" ";"Višje strokovno"
" ";" ";" ";"Moški";474
" ";" ";" ";"Ženske";408
" ";" ";"Visokošolsko strokovno (prejšnje)"
" ";" ";" ";"Moški";113
" ";" ";" ";"Ženske";191
" ";" ";"Visokošolsko strokovno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";581
" ";" ";" ";"Ženske";691
" ";" ";"Visokošolsko univerzitetno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";518
" ";" ";" ";"Ženske";812
" ";" ";"Visokošolsko univerzitetno (prejšnje)"
" ";" ";" ";"Moški";280
" ";" ";" ";"Ženske";687
" ";" ";"Magistrsko (2. bolonjska stopnja) - enovito magistrsko"
" ";" ";" ";"Moški";26
" ";" ";" ";"Ženske";88
" ";" ";"Magistrsko (2. bolonjska stopnja) - po konèani 1. bolonjski stopnji"
" ";" ";" ";"Moški";164
" ";" ";" ";"Ženske";227
" ";" ";"Specialistièno"
" ";" ";" ";"Moški";-
" ";" ";" ";"Ženske";-
" ";" ";"Magistrsko (prejšnje)"
" ";" ";" ";"Moški";4
" ";" ";" ";"Ženske";3
" ";" ";"Doktorsko (prejšnje)"
" ";" ";" ";"Moški";21
" ";" ";" ";"Ženske";22
" ";" ";"Doktorsko (3. bolonjska stopnja)"
" ";" ";" ";"Moški";46
" ";" ";" ";"Ženske";58
" ";"Podravska"
" ";" ";"Višje strokovno"
" ";" ";" ";"Moški";1296
" ";" ";" ";"Ženske";1250
" ";" ";"Visokošolsko strokovno (prejšnje)"
" ";" ";" ";"Moški";280
" ";" ";" ";"Ženske";404
" ";" ";"Visokošolsko strokovno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";1457
" ";" ";" ";"Ženske";1950
" ";" ";"Visokošolsko univerzitetno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";1514
" ";" ";" ";"Ženske";2310
" ";" ";"Visokošolsko univerzitetno (prejšnje)"
" ";" ";" ";"Moški";680
" ";" ";" ";"Ženske";1671
" ";" ";"Magistrsko (2. bolonjska stopnja) - enovito magistrsko"
" ";" ";" ";"Moški";59
" ";" ";" ";"Ženske";205
" ";" ";"Magistrsko (2. bolonjska stopnja) - po konèani 1. bolonjski stopnji"
" ";" ";" ";"Moški";485
" ";" ";" ";"Ženske";776
" ";" ";"Specialistièno"
" ";" ";" ";"Moški";-
" ";" ";" ";"Ženske";-
" ";" ";"Magistrsko (prejšnje)"
" ";" ";" ";"Moški";6
" ";" ";" ";"Ženske";6
" ";" ";"Doktorsko (prejšnje)"
" ";" ";" ";"Moški";74
" ";" ";" ";"Ženske";61
" ";" ";"Doktorsko (3. bolonjska stopnja)"
" ";" ";" ";"Moški";209
" ";" ";" ";"Ženske";231
" ";"Koroška"
" ";" ";"Višje strokovno"
" ";" ";" ";"Moški";383
" ";" ";" ";"Ženske";337
" ";" ";"Visokošolsko strokovno (prejšnje)"
" ";" ";" ";"Moški";83
" ";" ";" ";"Ženske";141
" ";" ";"Visokošolsko strokovno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";427
" ";" ";" ";"Ženske";482
" ";" ";"Visokošolsko univerzitetno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";382
" ";" ";" ";"Ženske";587
" ";" ";"Visokošolsko univerzitetno (prejšnje)"
" ";" ";" ";"Moški";193
" ";" ";" ";"Ženske";506
" ";" ";"Magistrsko (2. bolonjska stopnja) - enovito magistrsko"
" ";" ";" ";"Moški";23
" ";" ";" ";"Ženske";67
" ";" ";"Magistrsko (2. bolonjska stopnja) - po konèani 1. bolonjski stopnji"
" ";" ";" ";"Moški";98
" ";" ";" ";"Ženske";217
" ";" ";"Specialistièno"
" ";" ";" ";"Moški";-
" ";" ";" ";"Ženske";-
" ";" ";"Magistrsko (prejšnje)"
" ";" ";" ";"Moški";1
" ";" ";" ";"Ženske";3
" ";" ";"Doktorsko (prejšnje)"
" ";" ";" ";"Moški";18
" ";" ";" ";"Ženske";11
" ";" ";"Doktorsko (3. bolonjska stopnja)"
" ";" ";" ";"Moški";44
" ";" ";" ";"Ženske";42
" ";"Savinjska"
" ";" ";"Višje strokovno"
" ";" ";" ";"Moški";1175
" ";" ";" ";"Ženske";967
" ";" ";"Visokošolsko strokovno (prejšnje)"
" ";" ";" ";"Moški";339
" ";" ";" ";"Ženske";459
" ";" ";"Visokošolsko strokovno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";1561
" ";" ";" ";"Ženske";2219
" ";" ";"Visokošolsko univerzitetno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";1171
" ";" ";" ";"Ženske";2025
" ";" ";"Visokošolsko univerzitetno (prejšnje)"
" ";" ";" ";"Moški";601
" ";" ";" ";"Ženske";1550
" ";" ";"Magistrsko (2. bolonjska stopnja) - enovito magistrsko"
" ";" ";" ";"Moški";67
" ";" ";" ";"Ženske";194
" ";" ";"Magistrsko (2. bolonjska stopnja) - po konèani 1. bolonjski stopnji"
" ";" ";" ";"Moški";378
" ";" ";" ";"Ženske";851
" ";" ";"Specialistièno"
" ";" ";" ";"Moški";-
" ";" ";" ";"Ženske";-
" ";" ";"Magistrsko (prejšnje)"
" ";" ";" ";"Moški";-
" ";" ";" ";"Ženske";8
" ";" ";"Doktorsko (prejšnje)"
" ";" ";" ";"Moški";59
" ";" ";" ";"Ženske";40
" ";" ";"Doktorsko (3. bolonjska stopnja)"
" ";" ";" ";"Moški";101
" ";" ";" ";"Ženske";157
" ";"Zasavska"
" ";" ";"Višje strokovno"
" ";" ";" ";"Moški";200
" ";" ";" ";"Ženske";156
" ";" ";"Visokošolsko strokovno (prejšnje)"
" ";" ";" ";"Moški";60
" ";" ";" ";"Ženske";67
" ";" ";"Visokošolsko strokovno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";192
" ";" ";" ";"Ženske";270
" ";" ";"Visokošolsko univerzitetno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";155
" ";" ";" ";"Ženske";379
" ";" ";"Visokošolsko univerzitetno (prejšnje)"
" ";" ";" ";"Moški";82
" ";" ";" ";"Ženske";255
" ";" ";"Magistrsko (2. bolonjska stopnja) - enovito magistrsko"
" ";" ";" ";"Moški";2
" ";" ";" ";"Ženske";36
" ";" ";"Magistrsko (2. bolonjska stopnja) - po konèani 1. bolonjski stopnji"
" ";" ";" ";"Moški";54
" ";" ";" ";"Ženske";134
" ";" ";"Specialistièno"
" ";" ";" ";"Moški";-
" ";" ";" ";"Ženske";-
" ";" ";"Magistrsko (prejšnje)"
" ";" ";" ";"Moški";-
" ";" ";" ";"Ženske";2
" ";" ";"Doktorsko (prejšnje)"
" ";" ";" ";"Moški";9
" ";" ";" ";"Ženske";6
" ";" ";"Doktorsko (3. bolonjska stopnja)"
" ";" ";" ";"Moški";23
" ";" ";" ";"Ženske";22
" ";"Posavska"
" ";" ";"Višje strokovno"
" ";" ";" ";"Moški";260
" ";" ";" ";"Ženske";239
" ";" ";"Visokošolsko strokovno (prejšnje)"
" ";" ";" ";"Moški";86
" ";" ";" ";"Ženske";112
" ";" ";"Visokošolsko strokovno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";464
" ";" ";" ";"Ženske";523
" ";" ";"Visokošolsko univerzitetno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";329
" ";" ";" ";"Ženske";592
" ";" ";"Visokošolsko univerzitetno (prejšnje)"
" ";" ";" ";"Moški";200
" ";" ";" ";"Ženske";449
" ";" ";"Magistrsko (2. bolonjska stopnja) - enovito magistrsko"
" ";" ";" ";"Moški";11
" ";" ";" ";"Ženske";51
" ";" ";"Magistrsko (2. bolonjska stopnja) - po konèani 1. bolonjski stopnji"
" ";" ";" ";"Moški";110
" ";" ";" ";"Ženske";176
" ";" ";"Specialistièno"
" ";" ";" ";"Moški";-
" ";" ";" ";"Ženske";-
" ";" ";"Magistrsko (prejšnje)"
" ";" ";" ";"Moški";1
" ";" ";" ";"Ženske";-
" ";" ";"Doktorsko (prejšnje)"
" ";" ";" ";"Moški";22
" ";" ";" ";"Ženske";9
" ";" ";"Doktorsko (3. bolonjska stopnja)"
" ";" ";" ";"Moški";30
" ";" ";" ";"Ženske";30
" ";"Jugovzhodna Slovenija"
" ";" ";"Višje strokovno"
" ";" ";" ";"Moški";708
" ";" ";" ";"Ženske";541
" ";" ";"Visokošolsko strokovno (prejšnje)"
" ";" ";" ";"Moški";272
" ";" ";" ";"Ženske";285
" ";" ";"Visokošolsko strokovno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";809
" ";" ";" ";"Ženske";1105
" ";" ";"Visokošolsko univerzitetno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";650
" ";" ";" ";"Ženske";1347
" ";" ";"Visokošolsko univerzitetno (prejšnje)"
" ";" ";" ";"Moški";382
" ";" ";" ";"Ženske";937
" ";" ";"Magistrsko (2. bolonjska stopnja) - enovito magistrsko"
" ";" ";" ";"Moški";34
" ";" ";" ";"Ženske";133
" ";" ";"Magistrsko (2. bolonjska stopnja) - po konèani 1. bolonjski stopnji"
" ";" ";" ";"Moški";202
" ";" ";" ";"Ženske";409
" ";" ";"Specialistièno"
" ";" ";" ";"Moški";-
" ";" ";" ";"Ženske";-
" ";" ";"Magistrsko (prejšnje)"
" ";" ";" ";"Moški";2
" ";" ";" ";"Ženske";1
" ";" ";"Doktorsko (prejšnje)"
" ";" ";" ";"Moški";24
" ";" ";" ";"Ženske";30
" ";" ";"Doktorsko (3. bolonjska stopnja)"
" ";" ";" ";"Moški";56
" ";" ";" ";"Ženske";80
" ";"Osrednjeslovenska"
" ";" ";"Višje strokovno"
" ";" ";" ";"Moški";1993
" ";" ";" ";"Ženske";1707
" ";" ";"Visokošolsko strokovno (prejšnje)"
" ";" ";" ";"Moški";612
" ";" ";" ";"Ženske";705
" ";" ";"Visokošolsko strokovno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";2390
" ";" ";" ";"Ženske";3601
" ";" ";"Visokošolsko univerzitetno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";2676
" ";" ";" ";"Ženske";4967
" ";" ";"Visokošolsko univerzitetno (prejšnje)"
" ";" ";" ";"Moški";1544
" ";" ";" ";"Ženske";3385
" ";" ";"Magistrsko (2. bolonjska stopnja) - enovito magistrsko"
" ";" ";" ";"Moški";226
" ";" ";" ";"Ženske";534
" ";" ";"Magistrsko (2. bolonjska stopnja) - po konèani 1. bolonjski stopnji"
" ";" ";" ";"Moški";860
" ";" ";" ";"Ženske";1594
" ";" ";"Specialistièno"
" ";" ";" ";"Moški";-
" ";" ";" ";"Ženske";-
" ";" ";"Magistrsko (prejšnje)"
" ";" ";" ";"Moški";6
" ";" ";" ";"Ženske";20
" ";" ";"Doktorsko (prejšnje)"
" ";" ";" ";"Moški";180
" ";" ";" ";"Ženske";175
" ";" ";"Doktorsko (3. bolonjska stopnja)"
" ";" ";" ";"Moški";399
" ";" ";" ";"Ženske";560
" ";"Gorenjska"
" ";" ";"Višje strokovno"
" ";" ";" ";"Moški";1034
" ";" ";" ";"Ženske";787
" ";" ";"Visokošolsko strokovno (prejšnje)"
" ";" ";" ";"Moški";218
" ";" ";" ";"Ženske";310
" ";" ";"Visokošolsko strokovno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";960
" ";" ";" ";"Ženske";1447
" ";" ";"Visokošolsko univerzitetno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";900
" ";" ";" ";"Ženske";1846
" ";" ";"Visokošolsko univerzitetno (prejšnje)"
" ";" ";" ";"Moški";546
" ";" ";" ";"Ženske";1230
" ";" ";"Magistrsko (2. bolonjska stopnja) - enovito magistrsko"
" ";" ";" ";"Moški";61
" ";" ";" ";"Ženske";213
" ";" ";"Magistrsko (2. bolonjska stopnja) - po konèani 1. bolonjski stopnji"
" ";" ";" ";"Moški";284
" ";" ";" ";"Ženske";567
" ";" ";"Specialistièno"
" ";" ";" ";"Moški";-
" ";" ";" ";"Ženske";-
" ";" ";"Magistrsko (prejšnje)"
" ";" ";" ";"Moški";4
" ";" ";" ";"Ženske";8
" ";" ";"Doktorsko (prejšnje)"
" ";" ";" ";"Moški";54
" ";" ";" ";"Ženske";40
" ";" ";"Doktorsko (3. bolonjska stopnja)"
" ";" ";" ";"Moški";108
" ";" ";" ";"Ženske";103
" ";"Primorsko-notranjska"
" ";" ";"Višje strokovno"
" ";" ";" ";"Moški";236
" ";" ";" ";"Ženske";169
" ";" ";"Visokošolsko strokovno (prejšnje)"
" ";" ";" ";"Moški";79
" ";" ";" ";"Ženske";84
" ";" ";"Visokošolsko strokovno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";221
" ";" ";" ";"Ženske";364
" ";" ";"Visokošolsko univerzitetno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";191
" ";" ";" ";"Ženske";465
" ";" ";"Visokošolsko univerzitetno (prejšnje)"
" ";" ";" ";"Moški";153
" ";" ";" ";"Ženske";335
" ";" ";"Magistrsko (2. bolonjska stopnja) - enovito magistrsko"
" ";" ";" ";"Moški";8
" ";" ";" ";"Ženske";46
" ";" ";"Magistrsko (2. bolonjska stopnja) - po konèani 1. bolonjski stopnji"
" ";" ";" ";"Moški";67
" ";" ";" ";"Ženske";188
" ";" ";"Specialistièno"
" ";" ";" ";"Moški";-
" ";" ";" ";"Ženske";-
" ";" ";"Magistrsko (prejšnje)"
" ";" ";" ";"Moški";1
" ";" ";" ";"Ženske";-
" ";" ";"Doktorsko (prejšnje)"
" ";" ";" ";"Moški";9
" ";" ";" ";"Ženske";15
" ";" ";"Doktorsko (3. bolonjska stopnja)"
" ";" ";" ";"Moški";19
" ";" ";" ";"Ženske";36
" ";"Goriška"
" ";" ";"Višje strokovno"
" ";" ";" ";"Moški";460
" ";" ";" ";"Ženske";292
" ";" ";"Visokošolsko strokovno (prejšnje)"
" ";" ";" ";"Moški";241
" ";" ";" ";"Ženske";204
" ";" ";"Visokošolsko strokovno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";670
" ";" ";" ";"Ženske";772
" ";" ";"Visokošolsko univerzitetno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";564
" ";" ";" ";"Ženske";1247
" ";" ";"Visokošolsko univerzitetno (prejšnje)"
" ";" ";" ";"Moški";371
" ";" ";" ";"Ženske";813
" ";" ";"Magistrsko (2. bolonjska stopnja) - enovito magistrsko"
" ";" ";" ";"Moški";44
" ";" ";" ";"Ženske";123
" ";" ";"Magistrsko (2. bolonjska stopnja) - po konèani 1. bolonjski stopnji"
" ";" ";" ";"Moški";180
" ";" ";" ";"Ženske";350
" ";" ";"Specialistièno"
" ";" ";" ";"Moški";-
" ";" ";" ";"Ženske";-
" ";" ";"Magistrsko (prejšnje)"
" ";" ";" ";"Moški";-
" ";" ";" ";"Ženske";1
" ";" ";"Doktorsko (prejšnje)"
" ";" ";" ";"Moški";35
" ";" ";" ";"Ženske";21
" ";" ";"Doktorsko (3. bolonjska stopnja)"
" ";" ";" ";"Moški";58
" ";" ";" ";"Ženske";78
" ";"Obalno-kraška"
" ";" ";"Višje strokovno"
" ";" ";" ";"Moški";224
" ";" ";" ";"Ženske";176
" ";" ";"Visokošolsko strokovno (prejšnje)"
" ";" ";" ";"Moški";139
" ";" ";" ";"Ženske";147
" ";" ";"Visokošolsko strokovno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";524
" ";" ";" ";"Ženske";614
" ";" ";"Visokošolsko univerzitetno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";453
" ";" ";" ";"Ženske";916
" ";" ";"Visokošolsko univerzitetno (prejšnje)"
" ";" ";" ";"Moški";251
" ";" ";" ";"Ženske";578
" ";" ";"Magistrsko (2. bolonjska stopnja) - enovito magistrsko"
" ";" ";" ";"Moški";27
" ";" ";" ";"Ženske";88
" ";" ";"Magistrsko (2. bolonjska stopnja) - po konèani 1. bolonjski stopnji"
" ";" ";" ";"Moški";176
" ";" ";" ";"Ženske";308
" ";" ";"Specialistièno"
" ";" ";" ";"Moški";-
" ";" ";" ";"Ženske";-
" ";" ";"Magistrsko (prejšnje)"
" ";" ";" ";"Moški";-
" ";" ";" ";"Ženske";-
" ";" ";"Doktorsko (prejšnje)"
" ";" ";" ";"Moški";16
" ";" ";" ";"Ženske";25
" ";" ";"Doktorsko (3. bolonjska stopnja)"
" ";" ";" ";"Moški";61
" ";" ";" ";"Ženske";87
" ";"stalno bivališèe neznano ali v tujini"
" ";" ";"Višje strokovno"
" ";" ";" ";"Moški";47
" ";" ";" ";"Ženske";76
" ";" ";"Visokošolsko strokovno (prejšnje)"
" ";" ";" ";"Moški";17
" ";" ";" ";"Ženske";31
" ";" ";"Visokošolsko strokovno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";81
" ";" ";" ";"Ženske";142
" ";" ";"Visokošolsko univerzitetno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";239
" ";" ";" ";"Ženske";391
" ";" ";"Visokošolsko univerzitetno (prejšnje)"
" ";" ";" ";"Moški";75
" ";" ";" ";"Ženske";189
" ";" ";"Magistrsko (2. bolonjska stopnja) - enovito magistrsko"
" ";" ";" ";"Moški";35
" ";" ";" ";"Ženske";73
" ";" ";"Magistrsko (2. bolonjska stopnja) - po konèani 1. bolonjski stopnji"
" ";" ";" ";"Moški";143
" ";" ";" ";"Ženske";238
" ";" ";"Specialistièno"
" ";" ";" ";"Moški";-
" ";" ";" ";"Ženske";-
" ";" ";"Magistrsko (prejšnje)"
" ";" ";" ";"Moški";1
" ";" ";" ";"Ženske";1
" ";" ";"Doktorsko (prejšnje)"
" ";" ";" ";"Moški";42
" ";" ";" ";"Ženske";39
" ";" ";"Doktorsko (3. bolonjska stopnja)"
" ";" ";" ";"Moški";149
" ";" ";" ";"Ženske";141
"2011/12"
" ";"SLOVENIJA"
" ";" ";"Višje strokovno"
" ";" ";" ";"Moški";8000
" ";" ";" ";"Ženske";6403
" ";" ";"Visokošolsko strokovno (prejšnje)"
" ";" ";" ";"Moški";1375
" ";" ";" ";"Ženske";1346
" ";" ";"Visokošolsko strokovno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";11123
" ";" ";" ";"Ženske";14251
" ";" ";"Visokošolsko univerzitetno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";11765
" ";" ";" ";"Ženske";18094
" ";" ";"Visokošolsko univerzitetno (prejšnje)"
" ";" ";" ";"Moški";4403
" ";" ";" ";"Ženske";8065
" ";" ";"Magistrsko (2. bolonjska stopnja) - enovito magistrsko"
" ";" ";" ";"Moški";1062
" ";" ";" ";"Ženske";2149
" ";" ";"Magistrsko (2. bolonjska stopnja) - po konèani 1. bolonjski stopnji"
" ";" ";" ";"Moški";4333
" ";" ";" ";"Ženske";7535
" ";" ";"Specialistièno"
" ";" ";" ";"Moški";-
" ";" ";" ";"Ženske";-
" ";" ";"Magistrsko (prejšnje)"
" ";" ";" ";"Moški";-
" ";" ";" ";"Ženske";1
" ";" ";"Doktorsko (prejšnje)"
" ";" ";" ";"Moški";318
" ";" ";" ";"Ženske";327
" ";" ";"Doktorsko (3. bolonjska stopnja)"
" ";" ";" ";"Moški";1580
" ";" ";" ";"Ženske";1873
" ";"Pomurska"
" ";" ";"Višje strokovno"
" ";" ";" ";"Moški";462
" ";" ";" ";"Ženske";364
" ";" ";"Visokošolsko strokovno (prejšnje)"
" ";" ";" ";"Moški";62
" ";" ";" ";"Ženske";84
" ";" ";"Visokošolsko strokovno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";599
" ";" ";" ";"Ženske";746
" ";" ";"Visokošolsko univerzitetno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";618
" ";" ";" ";"Ženske";888
" ";" ";"Visokošolsko univerzitetno (prejšnje)"
" ";" ";" ";"Moški";236
" ";" ";" ";"Ženske";443
" ";" ";"Magistrsko (2. bolonjska stopnja) - enovito magistrsko"
" ";" ";" ";"Moški";47
" ";" ";" ";"Ženske";101
" ";" ";"Magistrsko (2. bolonjska stopnja) - po konèani 1. bolonjski stopnji"
" ";" ";" ";"Moški";210
" ";" ";" ";"Ženske";347
" ";" ";"Specialistièno"
" ";" ";" ";"Moški";-
" ";" ";" ";"Ženske";-
" ";" ";"Magistrsko (prejšnje)"
" ";" ";" ";"Moški";-
" ";" ";" ";"Ženske";-
" ";" ";"Doktorsko (prejšnje)"
" ";" ";" ";"Moški";14
" ";" ";" ";"Ženske";17
" ";" ";"Doktorsko (3. bolonjska stopnja)"
" ";" ";" ";"Moški";62
" ";" ";" ";"Ženske";72
" ";"Podravska"
" ";" ";"Višje strokovno"
" ";" ";" ";"Moški";1128
" ";" ";" ";"Ženske";1031
" ";" ";"Visokošolsko strokovno (prejšnje)"
" ";" ";" ";"Moški";132
" ";" ";" ";"Ženske";181
" ";" ";"Visokošolsko strokovno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";1525
" ";" ";" ";"Ženske";2028
" ";" ";"Visokošolsko univerzitetno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";1742
" ";" ";" ";"Ženske";2474
" ";" ";"Visokošolsko univerzitetno (prejšnje)"
" ";" ";" ";"Moški";485
" ";" ";" ";"Ženske";1017
" ";" ";"Magistrsko (2. bolonjska stopnja) - enovito magistrsko"
" ";" ";" ";"Moški";107
" ";" ";" ";"Ženske";236
" ";" ";"Magistrsko (2. bolonjska stopnja) - po konèani 1. bolonjski stopnji"
" ";" ";" ";"Moški";675
" ";" ";" ";"Ženske";1041
" ";" ";"Specialistièno"
" ";" ";" ";"Moški";-
" ";" ";" ";"Ženske";-
" ";" ";"Magistrsko (prejšnje)"
" ";" ";" ";"Moški";-
" ";" ";" ";"Ženske";-
" ";" ";"Doktorsko (prejšnje)"
" ";" ";" ";"Moški";50
" ";" ";" ";"Ženske";39
" ";" ";"Doktorsko (3. bolonjska stopnja)"
" ";" ";" ";"Moški";239
" ";" ";" ";"Ženske";235
" ";"Koroška"
" ";" ";"Višje strokovno"
" ";" ";" ";"Moški";353
" ";" ";" ";"Ženske";296
" ";" ";"Visokošolsko strokovno (prejšnje)"
" ";" ";" ";"Moški";41
" ";" ";" ";"Ženske";51
" ";" ";"Visokošolsko strokovno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";459
" ";" ";" ";"Ženske";501
" ";" ";"Visokošolsko univerzitetno (1. bolonjska stopnja)"
" ";" ";" ";"Moški";418
" ";" ";" ";"Ženske";610
" ";" ";"Visokošolsko univerzitetno (prejšnje)"
" ";" ";" ";"Moški";162
" ";" ";" ";"Ženske";304
" ";" ";"Magistrsko (2. bolonjska stopnja) - enovito magistrsko"
" ";" ";" ";"Moški";34
" ";" ";" ";"Ženske";69
